Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,6,61,-0.462392807007,-0.402979850769,0,-11.7910280228,11.8878941536,0
0,1,6,60,-0.462392807007,-0.402978897095,0,-11.7910280228,11.4849147797,0
0,1,6,59,-0.462392807007,-0.402979850769,0,-11.7910280228,11.0819354057,0
0,1,7,59,-0.462393760681,-0.402979850769,0,-11.3286347389,11.0819354057,0
0,1,8,59,-0.462392807007,-0.402979850769,0,-10.8662414551,11.0819354057,0
0,1,8,60,-0.462392807007,-0.402978897095,0,-10.8662414551,11.4849147797,0
0,1,8,61,-0.462392807007,-0.402979850769,0,-10.8662414551,11.8878941536,0
0,1,7,61,-0.462393760681,-0.402979850769,0,-11.3286347389,11.8878941536,0
0,0,8,60,-0.462392807007,-0.402978897095,0,-10.8662414551,11.4849147797,0
0,1,7,61,-0.462393760681,-0.402979850769,0,-11.3286347389,11.8878941536,0
0,1,7,60,-0.462393760681,-0.402978897095,0,-11.3286347389,11.4849147797,0
0,1,7,59,-0.462393760681,-0.402979850769,0,-11.3286347389,11.0819354057,0
0,1,8,59,-0.462392807007,-0.402979850769,0,-10.8662414551,11.0819354057,0
0,1,9,59,-0.462393760681,-0.402979850769,0,-10.4038481712,11.0819354057,0
0,1,9,60,-0.462393760681,-0.402978897095,0,-10.4038481712,11.4849147797,0
0,1,9,61,-0.462393760681,-0.402979850769,0,-10.4038481712,11.8878941536,0
0,1,8,61,-0.462392807007,-0.402979850769,0,-10.8662414551,11.8878941536,0
0,0,9,60,-0.462393760681,-0.402978897095,0,-10.4038481712,11.4849147797,0
0,1,8,61,-0.462392807007,-0.402979850769,0,-10.8662414551,11.8878941536,0
0,1,8,60,-0.462392807007,-0.402978897095,0,-10.8662414551,11.4849147797,0
0,1,8,59,-0.462392807007,-0.402979850769,0,-10.8662414551,11.0819354057,0
0,1,9,59,-0.462393760681,-0.402979850769,0,-10.4038481712,11.0819354057,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,10,61,-0.462392807007,-0.402979850769,0,-9.94145488739,11.8878941536,0
0,1,9,61,-0.462393760681,-0.402979850769,0,-10.4038481712,11.8878941536,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,19,60,-0.462393283844,-0.402978897095,0,-5.77991557121,11.4849147797,0
0,1,18,61,-0.462393283844,-0.402979850769,0,-6.24230885506,11.8878941536,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,20,60,-0.462393283844,-0.402978897095,0,-5.31752228737,11.4849147797,0
0,1,20,61,-0.462393283844,-0.402979850769,0,-5.31752228737,11.8878941536,0
0,1,19,61,-0.462393283844,-0.402979850769,0,-5.77991557121,11.8878941536,0
0,0,20,60,-0.462393283844,-0.402978897095,0,-5.31752228737,11.4849147797,0
0,1,19,61,-0.462393283844,-0.402979850769,0,-5.77991557121,11.8878941536,0
0,1,19,60,-0.462393283844,-0.402978897095,0,-5.77991557121,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,21,60,-0.462393283844,-0.402978897095,0,-4.85512900352,11.4849147797,0
0,1,21,61,-0.462393283844,-0.402979850769,0,-4.85512900352,11.8878941536,0
0,1,20,61,-0.462393283844,-0.402979850769,0,-5.31752228737,11.8878941536,0
0,0,21,60,-0.462393283844,-0.402978897095,0,-4.85512900352,11.4849147797,0
0,1,20,61,-0.462393283844,-0.402979850769,0,-5.31752228737,11.8878941536,0
0,1,20,60,-0.462393283844,-0.402978897095,0,-5.31752228737,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,22,60,-0.462393283844,-0.402978897095,0,-4.39273571968,11.4849147797,0
0,1,22,61,-0.462393283844,-0.402979850769,0,-4.39273571968,11.8878941536,0
0,1,21,61,-0.462393283844,-0.402979850769,0,-4.85512900352,11.8878941536,0
0,0,22,60,-0.462393283844,-0.402978897095,0,-4.39273571968,11.4849147797,0
0,1,21,61,-0.462393283844,-0.402979850769,0,-4.85512900352,11.8878941536,0
0,1,21,60,-0.462393283844,-0.402978897095,0,-4.85512900352,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,23,60,-0.462393045425,-0.402978897095,0,-3.93034255505,11.4849147797,0
0,1,23,61,-0.462393045425,-0.402979850769,0,-3.93034255505,11.8878941536,0
0,1,22,61,-0.462393283844,-0.402979850769,0,-4.39273571968,11.8878941536,0
0,0,23,60,-0.462393045425,-0.402978897095,0,-3.93034255505,11.4849147797,0
0,1,22,61,-0.462393283844,-0.402979850769,0,-4.39273571968,11.8878941536,0
0,1,22,60,-0.462393283844,-0.402978897095,0,-4.39273571968,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,59,-0.462393283844,-0.402979850769,0,-3.46794939041,11.0819354057,0
0,1,24,60,-0.462393283844,-0.402978897095,0,-3.46794939041,11.4849147797,0
0,1,24,61,-0.462393283844,-0.402979850769,0,-3.46794939041,11.8878941536,0
0,1,23,61,-0.462393045425,-0.402979850769,0,-3.93034255505,11.8878941536,0
0,0,24,60,-0.462393283844,-0.402978897095,0,-3.46794939041,11.4849147797,0
0,1,23,61,-0.462393045425,-0.402979850769,0,-3.93034255505,11.8878941536,0
0,1,23,60,-0.462393045425,-0.402978897095,0,-3.93034255505,11.4849147797,0
1,1,0,0,0,0,0,0,0,0
0,1,24,59,-0.462393283844,-0.402979850769,0,-3.46794939041,11.0819354057,0
0,1,25,59,-0.462393283844,-0.402979850769,0,-3.00555610657,11.0819354057,0
0,1,25,60,-0.462393283844,-0.402978897095,0,-3.00555610657,11.4849147797,0
0,1,25,61,-0.462393283844,-0.402979850769,0,-3.00555610657,11.8878941536,0
0,1,24,61,-0.462393283844,-0.402979850769,0,-3.46794939041,11.8878941536,0
0,0,25,60,-0.462393283844,-0.402978897095,0,-3.00555610657,11.4849147797,0
0,1,24,61,-0.462393283844,-0.402979850769,0,-3.46794939041,11.8878941536,0
0,1,24,60,-0.462393283844,-0.402978897095,0,-3.46794939041,11.4849147797,0
0,1,24,59,-0.462393283844,-0.402979850769,0,-3.46794939041,11.0819354057,0
0,1,25,59,-0.462393283844,-0.402979850769,0,-3.00555610657,11.0819354057,0
0,1,26,59,-0.462393283844,-0.402979850769,0,-2.54316282272,11.0819354057,0
0,1,26,60,-0.462393283844,-0.402978897095,0,-2.54316282272,11.4849147797,0
0,1,26,61,-0.462393283844,-0.402979850769,0,-2.54316282272,11.8878941536,0
0,1,25,61,-0.462393283844,-0.402979850769,0,-3.00555610657,11.8878941536,0
0,0,26,60,-0.462393283844,-0.402978897095,0,-2.54316282272,11.4849147797,0
0,1,25,61,-0.462393283844,-0.402979850769,0,-3.00555610657,11.8878941536,0
0,1,25,60,-0.462393283844,-0.402978897095,0,-3.00555610657,11.4849147797,0
0,1,25,59,-0.462393283844,-0.402979850769,0,-3.00555610657,11.0819354057,0
0,1,26,59,-0.462393283844,-0.402979850769,0,-2.54316282272,11.0819354057,0
0,1,27,59,-0.462393164635,-0.402979850769,0,-2.08076959848,11.0819354057,0
0,1,27,60,-0.462393164635,-0.402978897095,0,-2.08076959848,11.4849147797,0
0,1,27,61,-0.462393164635,-0.402979850769,0,-2.08076959848,11.8878941536,0
0,1,26,61,-0.462393283844,-0.402979850769,0,-2.54316282272,11.8878941536,0
0,0,27,60,-0.462393164635,-0.402978897095,0,-2.08076959848,11.4849147797,0
0,1,26,61,-0.462393283844,-0.402979850769,0,-2.54316282272,11.8878941536,0
0,1,26,60,-0.462393283844,-0.402978897095,0,-2.54316282272,11.4849147797,0
0,1,26,59,-0.462393283844,-0.402979850769,0,-2.54316282272,11.0819354057,0
0,1,27,59,-0.462393164635,-0.402979850769,0,-2.08076959848,11.0819354057,0
0,1,28,59,-0.462393283844,-0.402979850769,0,-1.61837637424,11.0819354057,0
0,1,28,60,-0.462393283844,-0.402978897095,0,-1.61837637424,11.4849147797,0
0,1,28,61,-0.462393283844,-0.402979850769,0,-1.61837637424,11.8878941536,0
0,1,27,61,-0.462393164635,-0.402979850769,0,-2.08076959848,11.8878941536,0
0,0,28,60,-0.462393283844,-0.402978897095,0,-1.61837637424,11.4849147797,0
0,1,27,61,-0.462393164635,-0.402979850769,0,-2.08076959848,11.8878941536,0
0,1,27,60,-0.462393164635,-0.402978897095,0,-2.08076959848,11.4849147797,0
0,1,27,59,-0.462393164635,-0.402979850769,0,-2.08076959848,11.0819354057,0
0,1,28,59,-0.462393283844,-0.402979850769,0,-1.61837637424,11.0819354057,0
0,1,29,59,-0.462393224239,-0.402979850769,0,-1.1559831202,11.0819354057,0
0,1,29,60,-0.462393224239,-0.402978897095,0,-1.1559831202,11.4849147797,0
0,1,29,61,-0.462393224239,-0.402979850769,0,-1.1559831202,11.8878941536,0
0,1,28,61,-0.462393283844,-0.402979850769,0,-1.61837637424,11.8878941536,0
0,0,29,60,-0.462393224239,-0.402978897095,0,-1.1559831202,11.4849147797,0
0,1,28,61,-0.462393283844,-0.402979850769,0,-1.61837637424,11.8878941536,0
0,1,28,60,-0.462393283844,-0.402978897095,0,-1.61837637424,11.4849147797,0
0,1,28,59,-0.462393283844,-0.402979850769,0,-1.61837637424,11.0819354057,0
0,1,29,59,-0.462393224239,-0.402979850769,0,-1.1559831202,11.0819354057,0
0,1,30,59,-0.462393254042,-0.402979850769,0,-0.693589881063,11.0819354057,0
0,1,30,60,-0.462393254042,-0.402978897095,0,-0.693589881063,11.4849147797,0
0,1,30,61,-0.462393254042,-0.402979850769,0,-0.693589881063,11.8878941536,0
0,1,29,61,-0.462393224239,-0.402979850769,0,-1.1559831202,11.8878941536,0
0,0,30,60,-0.462393254042,-0.402978897095,0,-0.693589881063,11.4849147797,0
0,1,29,61,-0.462393224239,-0.402979850769,0,-1.1559831202,11.8878941536,0
0,1,29,60,-0.462393224239,-0.402978897095,0,-1.1559831202,11.4849147797,0
0,1,29,59,-0.462393224239,-0.402979850769,0,-1.1559831202,11.0819354057,0
0,1,30,59,-0.462393254042,-0.402979850769,0,-0.693589881063,11.0819354057,0
0,1,31,59,-0.462393254042,-0.402979850769,0,-0.231196627021,11.0819354057,0
0,1,31,60,-0.462393254042,-0.402978897095,0,-0.231196627021,11.4849147797,0
0,1,31,61,-0.462393254042,-0.402979850769,0,-0.231196627021,11.8878941536,0
0,1,30,61,-0.462393254042,-0.402979850769,0,-0.693589881063,11.8878941536,0
0,0,31,60,-0.462393254042,-0.402978897095,0,-0.231196627021,11.4849147797,0
0,1,30,61,-0.462393254042,-0.402979850769,0,-0.693589881063,11.8878941536,0
0,1,30,60,-0.462393254042,-0.402978897095,0,-0.693589881063,11.4849147797,0
0,1,30,59,-0.462393254042,-0.402979850769,0,-0.693589881063,11.0819354057,0
0,1,31,59,-0.462393254042,-0.402979850769,0,-0.231196627021,11.0819354057,0
0,1,32,59,-0.462393254042,-0.402979850769,0,0.231196627021,11.0819354057,0
0,1,32,60,-0.462393254042,-0.402978897095,0,0.231196627021,11.4849147797,0
0,1,32,61,-0.462393254042,-0.402979850769,0,0.231196627021,11.8878941536,0
0,1,31,61,-0.462393254042,-0.402979850769,0,-0.231196627021,11.8878941536,0
0,0,32,60,-0.462393254042,-0.402978897095,0,0.231196627021,11.4849147797,0
0,1,31,61,-0.462393254042,-0.402979850769,0,-0.231196627021,11.8878941536,0
0,1,31,60,-0.462393254042,-0.402978897095,0,-0.231196627021,11.4849147797,0
0,1,31,59,-0.462393254042,-0.402979850769,0,-0.231196627021,11.0819354057,0
0,1,32,59,-0.462393254042,-0.402979850769,0,0.231196627021,11.0819354057,0
0,1,33,59,-0.462393254042,-0.402979850769,0,0.693589881063,11.0819354057,0
0,1,33,60,-0.462393254042,-0.402978897095,0,0.693589881063,11.4849147797,0
0,1,33,61,-0.462393254042,-0.402979850769,0,0.693589881063,11.8878941536,0
0,1,32,61,-0.462393254042,-0.402979850769,0,0.231196627021,11.8878941536,0
0,0,33,60,-0.462393254042,-0.402978897095,0,0.693589881063,11.4849147797,0
0,1,32,61,-0.462393254042,-0.402979850769,0,0.231196627021,11.8878941536,0
0,1,32,60,-0.462393254042,-0.402978897095,0,0.231196627021,11.4849147797,0
0,1,32,59,-0.462393254042,-0.402979850769,0,0.231196627021,11.0819354057,0
0,1,33,59,-0.462393254042,-0.402979850769,0,0.693589881063,11.0819354057,0
0,1,34,59,-0.462393224239,-0.402979850769,0,1.1559831202,11.0819354057,0
0,1,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,1,34,61,-0.462393224239,-0.402979850769,0,1.1559831202,11.8878941536,0
0,1,33,61,-0.462393254042,-0.402979850769,0,0.693589881063,11.8878941536,0
0,0,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,1,33,61,-0.462393254042,-0.402979850769,0,0.693589881063,11.8878941536,0
0,1,33,60,-0.462393254042,-0.402978897095,0,0.693589881063,11.4849147797,0
0,1,33,59,-0.462393254042,-0.402979850769,0,0.693589881063,11.0819354057,0
0,1,34,59,-0.462393224239,-0.402979850769,0,1.1559831202,11.0819354057,0
0,1,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,1,35,61,-0.462393283844,-0.402979850769,0,1.61837637424,11.8878941536,0
0,1,34,61,-0.462393224239,-0.402979850769,0,1.1559831202,11.8878941536,0
0,0,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,1,34,61,-0.462393224239,-0.402979850769,0,1.1559831202,11.8878941536,0
0,1,34,60,-0.462393224239,-0.402978897095,0,1.1559831202,11.4849147797,0
0,1,34,59,-0.462393224239,-0.402979850769,0,1.1559831202,11.0819354057,0
0,1,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,1,36,61,-0.462393164635,-0.402979850769,0,2.08076959848,11.8878941536,0
0,1,35,61,-0.462393283844,-0.402979850769,0,1.61837637424,11.8878941536,0
0,0,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,1,35,61,-0.462393283844,-0.402979850769,0,1.61837637424,11.8878941536,0
0,1,35,60,-0.462393283844,-0.402978897095,0,1.61837637424,11.4849147797,0
0,1,35,59,-0.462393283844,-0.402979850769,0,1.61837637424,11.0819354057,0
0,1,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,1,37,61,-0.462393283844,-0.402979850769,0,2.54316282272,11.8878941536,0
0,1,36,61,-0.462393164635,-0.402979850769,0,2.08076959848,11.8878941536,0
0,0,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,1,36,61,-0.462393164635,-0.402979850769,0,2.08076959848,11.8878941536,0
0,1,36,60,-0.462393164635,-0.402978897095,0,2.08076959848,11.4849147797,0
0,1,36,59,-0.462393164635,-0.402979850769,0,2.08076959848,11.0819354057,0
0,1,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,1,38,61,-0.462393283844,-0.402979850769,0,3.00555610657,11.8878941536,0
0,1,37,61,-0.462393283844,-0.402979850769,0,2.54316282272,11.8878941536,0
0,0,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,1,37,61,-0.462393283844,-0.402979850769,0,2.54316282272,11.8878941536,0
0,1,37,60,-0.462393283844,-0.402978897095,0,2.54316282272,11.4849147797,0
0,1,37,59,-0.462393283844,-0.402979850769,0,2.54316282272,11.0819354057,0
0,1,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,1,39,61,-0.462393283844,-0.402979850769,0,3.46794939041,11.8878941536,0
0,1,38,61,-0.462393283844,-0.402979850769,0,3.00555610657,11.8878941536,0
0,0,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,1,38,61,-0.462393283844,-0.402979850769,0,3.00555610657,11.8878941536,0
0,1,38,60,-0.462393283844,-0.402978897095,0,3.00555610657,11.4849147797,0
0,1,38,59,-0.462393283844,-0.402979850769,0,3.00555610657,11.0819354057,0
0,1,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,1,40,61,-0.462393045425,-0.402979850769,0,3.93034255505,11.8878941536,0
0,1,39,61,-0.462393283844,-0.402979850769,0,3.46794939041,11.8878941536,0
0,0,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,1,39,61,-0.462393283844,-0.402979850769,0,3.46794939041,11.8878941536,0
0,1,39,60,-0.462393283844,-0.402978897095,0,3.46794939041,11.4849147797,0
0,1,39,59,-0.462393283844,-0.402979850769,0,3.46794939041,11.0819354057,0
0,1,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,1,41,61,-0.462393283844,-0.402979850769,0,4.39273571968,11.8878941536,0
0,1,40,61,-0.462393045425,-0.402979850769,0,3.93034255505,11.8878941536,0
0,0,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,1,40,61,-0.462393045425,-0.402979850769,0,3.93034255505,11.8878941536,0
0,1,40,60,-0.462393045425,-0.402978897095,0,3.93034255505,11.4849147797,0
0,1,40,59,-0.462393045425,-0.402979850769,0,3.93034255505,11.0819354057,0
0,1,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,1,42,61,-0.462393283844,-0.402979850769,0,4.85512900352,11.8878941536,0
0,1,41,61,-0.462393283844,-0.402979850769,0,4.39273571968,11.8878941536,0
0,0,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,1,41,61,-0.462393283844,-0.402979850769,0,4.39273571968,11.8878941536,0
0,1,41,60,-0.462393283844,-0.402978897095,0,4.39273571968,11.4849147797,0
0,1,41,59,-0.462393283844,-0.402979850769,0,4.39273571968,11.0819354057,0
0,1,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,1,43,61,-0.462393283844,-0.402979850769,0,5.31752228737,11.8878941536,0
0,1,42,61,-0.462393283844,-0.402979850769,0,4.85512900352,11.8878941536,0
0,0,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,1,42,61,-0.462393283844,-0.402979850769,0,4.85512900352,11.8878941536,0
0,1,42,60,-0.462393283844,-0.402978897095,0,4.85512900352,11.4849147797,0
0,1,42,59,-0.462393283844,-0.402979850769,0,4.85512900352,11.0819354057,0
0,1,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,1,44,61,-0.462393283844,-0.402979850769,0,5.77991557121,11.8878941536,0
0,1,43,61,-0.462393283844,-0.402979850769,0,5.31752228737,11.8878941536,0
0,0,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,1,43,61,-0.462393283844,-0.402979850769,0,5.31752228737,11.8878941536,0
0,1,43,60,-0.462393283844,-0.402978897095,0,5.31752228737,11.4849147797,0
0,1,43,59,-0.462393283844,-0.402979850769,0,5.31752228737,11.0819354057,0
0,1,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,1,45,61,-0.462393283844,-0.402979850769,0,6.24230885506,11.8878941536,0
0,1,44,61,-0.462393283844,-0.402979850769,0,5.77991557121,11.8878941536,0
0,0,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,1,44,61,-0.462393283844,-0.402979850769,0,5.77991557121,11.8878941536,0
0,1,44,60,-0.462393283844,-0.402978897095,0,5.77991557121,11.4849147797,0
0,1,44,59,-0.462393283844,-0.402979850769,0,5.77991557121,11.0819354057,0
0,1,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,1,46,61,-0.462393283844,-0.402979850769,0,6.7047021389,11.8878941536,0
0,1,45,61,-0.462393283844,-0.402979850769,0,6.24230885506,11.8878941536,0
0,0,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,1,45,61,-0.462393283844,-0.402979850769,0,6.24230885506,11.8878941536,0
0,1,45,60,-0.462393283844,-0.402978897095,0,6.24230885506,11.4849147797,0
0,1,45,59,-0.462393283844,-0.402979850769,0,6.24230885506,11.0819354057,0
0,1,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,47,59,-0.462393283844,-0.402979850769,0,7.16709542274,11.0819354057,0
0,1,47,60,-0.462393283844,-0.402978897095,0,7.16709542274,11.4849147797,0
0,1,47,61,-0.462393283844,-0.402979850769,0,7.16709542274,11.8878941536,0
0,1,46,61,-0.462393283844,-0.402979850769,0,6.7047021389,11.8878941536,0
0,0,47,60,-0.462393283844,-0.402978897095,0,7.16709542274,11.4849147797,0
0,1,46,61,-0.462393283844,-0.402979850769,0,6.7047021389,11.8878941536,0
0,1,46,60,-0.462393283844,-0.402978897095,0,6.7047021389,11.4849147797,0
0,1,46,59,-0.462393283844,-0.402979850769,0,6.7047021389,11.0819354057,0
0,1,47,59,-0.462393283844,-0.402979850769,0,7.16709542274,11.0819354057,0
0,1,48,59,-0.462393283844,-0.402979850769,0,7.62948870659,11.0819354057,0
0,1,48,60,-0.462393283844,-0.402978897095,0,7.62948870659,11.4849147797,0
0,1,48,61,-0.462393283844,-0.402979850769,0,7.62948870659,11.8878941536,0
0,1,47,61,-0.462393283844,-0.402979850769,0,7.16709542274,11.8878941536,0
0,0,48,60,-0.462393283844,-0.402978897095,0,7.62948870659,11.4849147797,0
